	Tomato Data Entry			Characterization Descriptors									Quality Measures																	
8512-1	SCT_0117	8512	1	.	.	.	.	.	.	2009/09/07	.	.	4.8	4.2	0.38272															
8513-1	SCT_0137	8513	1	.	.	.	.	.	.	2009/09/07	.	.	4.6	4.43	0.31296															
8514-1	SCT_0023	8514	1	.	.	.	.	.	.	2009/09/07	.	.	4.7	4.22	0.39424															
8515-1	SCT_0006	8515	1	.	.	.	.	.	.	2009/09/07	.	.	5.3	4.51	0.26688															
8516-1	SCT_0087	8516	1	.	.	.	.	.	.	2009/09/07	.	.	4.6	4.38	0.38272															
8517-1	SCT_0029	8517	1	.	.	.	.	.	.	2009/09/07	.	.	5.1	4.24	0.39488															
8518-1	SCT_0057	8518	1	.	.	.	.	.	.	2009/09/07	.	.	5.1	4.19	0.47232															
8519-1	SCT_0116	8519	1	.	.	.	.	.	.	2009/09/07	.	.	5.2	4.33	0.43136															
8520-1	SCT_0097	8520	1	.	.	.	.	.	.	2009/09/07	.	.	5	4.28	0.31808															
8521-1	SCT_0082	8521	1	.	.	.	.	.	.	2009/09/07	.	.	5.2	4.33	0.464															
8522-1	SCT_0084	8522	1	.	.	.	.	.	.	2009/09/07	.	.	5.5	4.11	0.54016															
8523-1	SCT_0015	8523	1	.	.	.	.	.	.	2009/09/07	.	.	6.4	4.3	0.35648															
8524-1	SCT_0059	8524	1	.	.	.	.	.	.	2009/09/07	.	.	5.3	4.14	0.45952															
8525-1	SCT_0007	8525	1	.	.	.	.	.	.	2009/09/07	.	.	6.3	4.4	0.36544															
8526-1	SCT_0047	8526	1	.	.	.	.	.	.	2009/09/07	.	.	4.8	4.2	0.44096															
8527-1	SCT_0140	8527	1	.	.	.	.	.	.	2009/09/07	.	.	5.4	4.07	0.57216															
8528-1	SCT_0050	8528	1	.	.	.	.	.	.	2009/09/07	.	.	4	4.14	0.45056															
8529-1	SCT_0124	8529	1	.	.	.	.	.	.	2009/09/07	.	.	4.7	4.21	0.43648															
8530-1	SCT_0122	8530	1	.	.	.	.	.	.	2009/09/07	.	.	4.4	4.46	0.29056															
8531-1	SCT_0142	8531	1	.	.	.	.	.	.	2009/09/07	.	.	4.4	4.5	0.30272															
8532-1	SCT_0030	8532	1	.	.	.	.	.	.	2009/09/07	.	.	5.8	4.36	0.40704															
8533-1	SCT_0125	8533	1	.	.	.	.	.	.	2009/09/07	.	.	5.5	4.33	0.39296															
8534-1	SCT_0106	8534	1	.	.	.	.	.	.	2009/09/07	.	.	4.9	4.23	0.41664															
8535-1	SCT_0024	8535	1	.	.	.	.	.	.	2009/09/07	.	.	4.9	4.46	0.304															
8536-1	SCT_0141	8536	1	.	.	.	.	.	.	2009/09/07	.	.	4	4.28	0.32832															
8537-1	SCT_0108	8537	1	.	.	.	.	.	.	2009/09/07	.	.	5.3	4.31	0.44416															
8538-1	SCT_0130	8538	1	.	.	.	.	.	.	2009/09/07	.	.	5.6	4.35	0.29184															
8539-1	SCT_0100	8539	1	.	.	.	.	.	.	2009/09/07	.	.	5.8	4.18	0.54016															
8540-1	SCT_0101	8540	1	.	.	.	.	.	.	2009/09/07	.	.	6.1	4.2	0.56															
8541-1	SCT_0076	8541	1	.	.	.	.	.	.	2009/09/07	.	.	5.6	4.59	0.38336															
8542-1	SCT_0089	8542	1	.	.	.	.	.	.	2009/09/07	.	.	5.8	4.29	0.40064															
8543-1	SCT_0053	8543	1	.	.	.	.	.	.	2009/09/07	.	.	5.4	4.17	0.52096															
8544-1	SCT_0111	8544	1	.	.	.	.	.	.	2009/09/07	.	.	6.2	4.26	0.41856															
8545-1	SCT_0077	8545	1	.	.	.	.	.	.	2009/09/07	.	.	5.4	4.42	0.43264															
8546-1	SCT_0049	8546	1	.	.	.	.	.	.	2009/09/07	.	.	4.9	4.29	0.43456															
8547-1	SCT_0091	8547	1	.	.	.	.	.	.	2009/09/07	.	.	4.7	4.39	0.32512															
8548-1	SCT_0478	8548	1	.	.	.	.	.	.	2009/09/07	.	.	4.6	4.31	0.3776															
8549-1	SCT_0054	8549	1	.	.	.	.	.	.	2009/09/07	.	.	5.4	4.28	0.36096															
8550-1	SCT_0083	8550	1	.	.	.	.	.	.	2009/09/07	.	.	5.5	4.24	0.40512															
8551-1	SCT_0095	8551	1	.	.	.	.	.	.	2009/09/07	.	.	6.6	4.52	0.35968															
8552-1	SCT_0069	8552	1	.	.	.	.	.	.	2009/09/07	.	.	5.5	4.18	0.46592															
8553-1	SCT_0028	8553	1	.	.	.	.	.	.	2009/09/07	.	.	5.7	4.27	0.49856															
8554-1	SCT_0044	8554	1	.	.	.	.	.	.	2009/09/07	.	.	4.7	4.1	0.51328															
8555-1	SCT_0120	8555	1	.	.	.	.	.	.	2009/09/07	.	.	5	4.3	0.39488															
8556-1	SCT_0090	8556	1	.	.	.	.	.	.	2009/09/07	.	.	5.4	4.12	0.44224															
8557-1	SCT_0085	8557	1	.	.	.	.	.	.	2009/09/07	.	.	5.6	4.15	0.4544															
8558-1	SCT_0109	8558	1	.	.	.	.	.	.	2009/09/07	.	.	5.8	4.23	0.44864															
8559-1	SCT_0001	8559	1	.	.	.	.	.	.	2009/09/07	.	.	5.7	4.42	0.39424															
8560-1	SCT_0008	8560	1	.	.	.	.	.	.	2009/09/07	.	.	5.7	4.24	0.4416															
8561-1	SCT_0021	8561	1	.	.	.	.	.	.	2009/09/07	.	.	4.6	4.53	0.3072															
8562-1	SCT_0104	8562	1	.	.	.	.	.	.	2009/09/07	.	.	4.9	4.27	0.37824															
8563-1	SCT_0061	8563	1	.	.	.	.	.	.	2009/09/07	.	.	5.4	4.18	0.56448															
8564-1	SCT_0033	8564	1	.	.	.	.	.	.	2009/09/07	.	.	5.6	4.24	0.44096															
8565-1	SCT_0046	8565	1	.	.	.	.	.	.	2009/09/07	.	.	7	4.12	0.62016															
8566-1	SCT_0005	8566	1	.	.	.	.	.	.	2009/09/07	.	.	7.4	4.28	0.51648															
8567-1	SCT_0055	8567	1	.	.	.	.	.	.	2009/09/07	.	.	5.1	4.24	0.43328															
8568-1	SCT_0118	8568	1	.	.	.	.	.	.	2009/09/07	.	.	4.8	4.22	0.48064															
8569-1	SCT_0035	8569	1	.	.	.	.	.	.	2009/09/07	.	.	5.2	4.5	0.3968															
8570-1	SCT_0039	8570	1	.	.	.	.	.	.	2009/09/07	.	.	5.1	4.14	0.47488															
8571-1	SCT_0080	8571	1	.	.	.	.	.	.	2009/09/07	.	.	5.3	4.37	0.4512															
8572-1	SCT_0016	8572	1	.	.	.	.	.	.	2009/09/07	.	.	5.3	4.19	0.35776															
8573-1	SCT_0022	8573	1	.	.	.	.	.	.	2009/09/07	.	.	5.3	4.31	0.41664															
8574-1	SCT_0126	8574	1	.	.	.	.	.	.	2009/09/07	.	.	5.5	4.33	0.48896															
8575-1	SCT_0064	8575	1	.	.	.	.	.	.	2009/09/07	.	.	5.5	4.39	0.36864															
8576-1	SCT_0081	8576	1	.	.	.	.	.	.	2009/09/07	.	.	5.4	4.24	0.41152															
8577-1	SCT_0094	8577	1	.	.	.	.	.	.	2009/09/07	.	.	5.4	4.26	0.39424															
8578-1	SCT_0075	8578	1	.	.	.	.	.	.	2009/09/07	.	.	5.4	4.12	0.51008															
8579-1	SCT_0002	8579	1	.	.	.	.	.	.	2009/09/07	.	.	5.5	4.44	0.4352															
8580-1	SCT_0003	8580	1	.	.	.	.	.	.	2009/09/07	.	.	4.9	4.17	0.38656															
8581-1	SCT_0073	8581	1	.	.	.	.	.	.	.	.	.	.	.	.															
8582-1	SCT_0105	8582	1	.	.	.	.	.	.	2009/09/07	.	.	5.9	4.45	0.36608															
8583-1	SCT_0042	8583	1	.	.	.	.	.	.	2009/09/07	.	.	4.7	4.41	0.36736															
8584-1	SCT_0011	8584	1	.	.	.	.	.	.	2009/09/07	.	.	6.2	4.46	0.36864															
8585-1	SCT_0136	8585	1	.	.	.	.	.	.	2009/09/07	.	.	5.7	4.35	0.384															
8586-1	SCT_0127	8586	1	.	.	.	.	.	.	2009/09/07	.	.	5.8	4.16	0.5696															
8587-1	SCT_0478	8587	1	.	.	.	.	.	.	2009/09/07	.	.	4.9	4.15	0.48															
8588-1	SCT_0139	8588	1	.	.	.	.	.	.	2009/09/07	.	.	5.8	4.24	0.3808															
8589-1	SCT_0121	8589	1	.	.	.	.	.	.	2009/09/07	.	.	6.8	4.24	0.496															
8590-1	SCT_0078	8590	1	.	.	.	.	.	.	2009/09/07	.	.	5.9	4.27	0.44672															
8591-1	SCT_0037	8591	1	.	.	.	.	.	.	2009/09/07	.	.	4.7	4.32	0.39232															
8592-1	SCT_0040	8592	1	.	.	.	.	.	.	2009/09/07	.	.	6	4.35	0.36096															
8593-1	SCT_0119	8593	1	.	.	.	.	.	.	2009/09/07	.	.	5.1	4.34	0.32896															
8594-1	SCT_0063	8594	1	.	.	.	.	.	.	2009/09/07	.	.	5	4.21	0.42112															
8595-1	SCT_0072	8595	1	.	.	.	.	.	.	2009/09/07	.	.	5	4.3	0.48256															
8596-1	SCT_0031	8596	1	.	.	.	.	.	.	2009/09/07	.	.	5.1	4.21	0.37824															
8597-1	SCT_0113	8597	1	.	.	.	.	.	.	2009/09/07	.	.	5	4.32	0.31488															
8598-1	SCT_0062	8598	1	.	.	.	.	.	.	2009/09/07	.	.	5.2	4.23	0.38784															
8599-1	SCT_0115	8599	1	.	.	.	.	.	.	2009/09/07	.	.	5.6	4.23	0.43456															
8600-1	SCT_0020	8600	1	.	.	.	.	.	.	2009/09/07	.	.	5.1	4.48	0.30656															
8601-1	SCT_0079	8601	1	.	.	.	.	.	.	2009/09/07	.	.	5.2	4.22	0.416															
8602-1	SCT_0128	8602	1	.	.	.	.	.	.	2009/09/07	.	.	5.6	4.26	0.44224															
8603-1	SCT_0004	8603	1	.	.	.	.	.	.	2009/09/07	.	.	5.1	4.12	0.54528															
8604-1	SCT_0060	8604	1	.	.	.	.	.	.	2009/09/07	.	.	5	4.3	0.37376															
8605-1	SCT_0036	8605	1	.	.	.	.	.	.	2009/09/07	.	.	4.4	4.35	0.32512															
8606-1	SCT_0132	8606	1	.	.	.	.	.	.	2009/09/07	.	.	6.3	4.27	0.40576															
8607-1	SCT_0032	8607	1	.	.	.	.	.	.	2009/09/07	.	.	4.5	4.23	0.33728															
8608-1	SCT_0099	8608	1	.	.	.	.	.	.	2009/09/07	.	.	5.9	4.48	0.44096															
8609-1	SCT_0019	8609	1	.	.	.	.	.	.	2009/09/10	.	.	5.1	4.37	0.47488															
8610-1	SCT_0070	8610	1	.	.	.	.	.	.	2009/09/10	.	.	5.3	4.22	0.44608															
8611-1	SCT_0067	8611	1	.	.	.	.	.	.	2009/09/10	.	.	5.4	4.23	0.40704															
8612-1	SCT_0478	8612	1	.	.	.	.	.	.	2009/09/10	.	.	5.2	4.21	0.43648															
8613-1	SCT_0071	8613	1	.	.	.	.	.	.	2009/09/10	.	.	5	4.32	0.39552															
8614-1	SCT_0056	8614	1	.	.	.	.	.	.	2009/09/10	.	.	5.8	4.2	0.49216															
8615-1	SCT_0102	8615	1	.	.	.	.	.	.	2009/09/10	.	.	5	4.42	0.3328															
8616-1	SCT_0086	8616	1	.	.	.	.	.	.	2009/09/10	.	.	5.6	4.21	0.44032															
8617-1	SCT_0098	8617	1	.	.	.	.	.	.	2009/09/10	.	.	4.7	4.18	0.35328															
8618-1	SCT_0074	8618	1	.	.	.	.	.	.	.	.	.	.	.	.															
8619-1	SCT_0068	8619	1	.	.	.	.	.	.	2009/09/10	.	.	6	4.24	0.46592															
8620-1	SCT_0058	8620	1	.	.	.	.	.	.	2009/09/10	.	.	6	4.28	0.42944															
8621-1	SCT_0133	8621	1	.	.	.	.	.	.	2009/09/10	.	.	4.6	4.44	0.25728															
8622-1	SCT_0012	8622	1	.	.	.	.	.	.	2009/09/10	.	.	6.5	4.26	0.3936															
8623-1	SCT_0107	8623	1	.	.	.	.	.	.	2009/09/10	.	.	5.1	4.43	0.30592															
8624-1	SCT_0051	8624	1	.	.	.	.	.	.	2009/09/10	.	.	5.3	4.26	0.44224															
8625-1	SCT_0112	8625	1	.	.	.	.	.	.	2009/09/10	.	.	5.1	4.42	0.38848															
8626-1	SCT_0043	8626	1	.	.	.	.	.	.	2009/09/10	.	.	6.6	4.54	0.43136															
8627-1	SCT_0129	8627	1	.	.	.	.	.	.	2009/09/10	.	.	5.1	4.36	0.31744															
8628-1	SCT_0123	8628	1	.	.	.	.	.	.	2009/09/10	.	.	4.4	4.5	0.32064															
8629-1	SCT_0110	8629	1	.	.	.	.	.	.	2009/09/10	.	.	5.6	4.36	0.38976															
8630-1	SCT_0013	8630	1	.	.	.	.	.	.	2009/09/10	.	.	6	4.51	0.33088															
8631-1	SCT_0026	8631	1	.	.	.	.	.	.	2009/09/10	.	.	3.9	4.58	0.272															
8632-1	SCT_0045	8632	1	.	.	.	.	.	.	2009/09/10	.	.	5.4	4.29	0.448															
8633-1	SCT_0010	8633	1	.	.	.	.	.	.	2009/09/10	.	.	6.8	4.32	0.4128															
8634-1	SCT_0052	8634	1	.	.	.	.	.	.	2009/09/10	.	.	5.3	4.27	0.5344															
8635-1	SCT_0103	8635	1	.	.	.	.	.	.	2009/09/10	.	.	5.7	4.41	0.352															
8636-1	SCT_0038	8636	1	.	.	.	.	.	.	2009/09/10	.	.	5.3	4.38	0.42048															
8637-1	SCT_0066	8637	1	.	.	.	.	.	.	2009/09/10	.	.	5.7	4.4	0.38016															
8638-1	SCT_0025	8638	1	.	.	.	.	.	.	2009/09/10	.	.	6.1	4.46	0.3904															
8639-1	SCT_0114	8639	1	.	.	.	.	.	.	2009/09/10	.	.	5.3	4.32	0.35584															
8640-1	SCT_0041	8640	1	.	.	.	.	.	.	2009/09/10	.	.	5.5	4.37	0.41728															
8641-1	SCT_0134	8641	1	.	.	.	.	.	.	2009/09/10	.	.	5.9	4.15	0.5952															
8642-1	SCT_0009	8642	1	.	.	.	.	.	.	2009/09/10	.	.	6.4	4.19	0.41344															
8643-1	SCT_0034	8643	1	.	.	.	.	.	.	2009/09/10	.	.	4.9	4.31	0.4032															
8644-1	SCT_0018	8644	1	.	.	.	.	.	.	2009/09/10	.	.	7.4	4.33	0.41472															
8645-2	SCT_0068	8645	2	.	.	.	.	.	.	2009/09/14	.	.	6.1	4.36	0.51968															
8646-2	SCT_0036	8646	2	.	.	.	.	.	.	2009/09/14	.	.	5.7	4.3	0.52928															
8647-2	SCT_0029	8647	2	.	.	.	.	.	.	2009/09/14	.	.	5.9	4.42	0.3936															
8648-2	SCT_0125	8648	2	.	.	.	.	.	.	2009/09/14	.	.	5.9	4.37	0.50816															
8649-2	SCT_0126	8649	2	.	.	.	.	.	.	2009/09/14	.	.	5.8	4.23	0.52672															
8650-2	SCT_0092	8650	2	.	.	.	.	.	.	2009/09/14	.	.	5.1	4.38	0.41984															
8651-2	SCT_0478	8651	2	.	.	.	.	.	.	2009/09/14	.	.	5.9	4.26	0.45888															
8652-2	SCT_0118	8652	2	.	.	.	.	.	.	2009/09/14	.	.	4.8	4.3	0.45824															
8653-2	SCT_0139	8653	2	.	.	.	.	.	.	2009/09/14	.	.	5.2	4.43	0.44736															
8654-2	SCT_0079	8654	2	.	.	.	.	.	.	2009/09/14	.	.	5.7	4.33	0.48384															
8655-2	SCT_0057	8655	2	.	.	.	.	.	.	2009/09/14	.	.	5.5	4.33	0.44544															
8656-2	SCT_0042	8656	2	.	.	.	.	.	.	2009/09/14	.	.	5.6	4.36	0.46016															
8657-2	SCT_0141	8657	2	.	.	.	.	.	.	2009/09/14	.	.	4.5	4.35	0.3712															
8658-2	SCT_0025	8658	2	.	.	.	.	.	.	2009/09/14	.	.	5.2	4.63	0.32256															
8659-2	SCT_0123	8659	2	.	.	.	.	.	.	2009/09/14	.	.	5	4.32	0.3392															
8660-2	SCT_0140	8660	2	.	.	.	.	.	.	2009/09/14	.	.	4.9	4.12	0.464															
8661-2	SCT_0044	8661	2	.	.	.	.	.	.	2009/09/14	.	.	5.6	4.14	0.50304															
8662-2	SCT_0101	8662	2	.	.	.	.	.	.	2009/09/14	.	.	5.5	4.18	0.49408															
8663-2	SCT_0022	8663	2	.	.	.	.	.	.	2009/09/14	.	.	6.8	4.24	0.50688															
8664-2	SCT_0116	8664	2	.	.	.	.	.	.	2009/09/14	.	.	5.5	4.21	0.49536															
8665-2	SCT_0063	8665	2	.	.	.	.	.	.	2009/09/14	.	.	5.5	4.3	0.49856															
8666-2	SCT_0070	8666	2	.	.	.	.	.	.	2009/09/14	.	.	5.9	4.39	0.4448															
8667-2	SCT_0034	8667	2	.	.	.	.	.	.	2009/09/14	.	.	5.5	4.28	0.48512															
8668-2	SCT_0083	8668	2	.	.	.	.	.	.	2009/09/14	.	.	6.6	4.19	0.53312															
8669-2	SCT_0059	8669	2	.	.	.	.	.	.	2009/09/14	.	.	6.1	4.32	0.4992															
8670-2	SCT_0012	8670	2	.	.	.	.	.	.	2009/09/14	.	.	7.5	4.21	0.60608															
8671-2	SCT_0001	8671	2	.	.	.	.	.	.	2009/09/14	.	.	5.4	4.48	0.37632															
8672-2	SCT_0065	8672	2	.	.	.	.	.	.	2009/09/14	.	.	4.9	4.3	0.3904															
8673-2	SCT_0055	8673	2	.	.	.	.	.	.	2009/09/14	.	.	5.8	4.37	0.47168															
8674-2	SCT_0026	8674	2	.	.	.	.	.	.	2009/09/14	.	.	5.9	4.59	0.37568															
8675-2	SCT_0142	8675	2	.	.	.	.	.	.	2009/09/14	.	.	5.7	4.31	0.528															
8676-2	SCT_0088	8676	2	.	.	.	.	.	.	2009/09/14	.	.	5.2	4.4	0.32192															
8677-2	SCT_0039	8677	2	.	.	.	.	.	.	2009/09/14	.	.	5.3	4.2	0.45696															
8678-2	SCT_0120	8678	2	.	.	.	.	.	.	2009/09/14	.	.	5.2	4.49	0.38592															
8679-2	SCT_0004	8679	2	.	.	.	.	.	.	2009/09/14	.	.	5.8	4.18	0.6048															
8680-2	SCT_0002	8680	2	.	.	.	.	.	.	2009/09/14	.	.	5.2	4.34	0.44608															
8681-2	SCT_0127	8681	2	.	.	.	.	.	.	2009/09/14	.	.	5.7	3.93	0.68672															
8682-2	SCT_0102	8682	2	.	.	.	.	.	.	2009/09/14	.	.	5.6	4.3	0.3712															
8683-2	SCT_0099	8683	2	.	.	.	.	.	.	2009/09/14	.	.	6.4	4.23	0.49536															
8684-2	SCT_0005	8684	2	.	.	.	.	.	.	2009/09/14	.	.	7	4.24	0.5088															
8685-2	SCT_0096	8685	2	.	.	.	.	.	.	2009/09/14	.	.	6.6	4.28	0.4064															
8686-2	SCT_0041	8686	2	.	.	.	.	.	.	2009/09/14	.	.	5.3	4.22	0.46272															
8687-2	SCT_0114	8687	2	.	.	.	.	.	.	2009/09/14	.	.	5.5	4.22	0.42304															
8688-2	SCT_0009	8688	2	.	.	.	.	.	.	2009/09/14	.	.	7.3	4.15	0.59648															
8689-2	SCT_0136	8689	2	.	.	.	.	.	.	2009/09/14	.	.	5.7	4.26	0.5216															
8690-2	SCT_0014	8690	2	.	.	.	.	.	.	2009/09/14	.	.	5.8	4.16	0.35904															
8691-2	SCT_0024	8691	2	.	.	.	.	.	.	2009/09/14	.	.	5.3	4.66	0.30336															
8692-2	SCT_0478	8692	2	.	.	.	.	.	.	2009/09/14	.	.	6	4.09	0.52928															
8693-2	SCT_0011	8693	2	.	.	.	.	.	.	2009/09/14	.	.	6.5	4.23	0.43968															
8694-2	SCT_0119	8694	2	.	.	.	.	.	.	2009/09/14	.	.	5.8	4.24	0.4256															
8695-2	SCT_0016	8695	2	.	.	.	.	.	.	2009/09/14	.	.	5.6	4.19	0.44032															
8696-2	SCT_0111	8696	2	.	.	.	.	.	.	2009/09/14	.	.	6.5	4.24	0.4384															
8697-2	SCT_0047	8697	2	.	.	.	.	.	.	2009/09/14	.	.	5.7	4.05	0.49088															
8698-2	SCT_0089	8698	2	.	.	.	.	.	.	2009/09/14	.	.	6.5	4.32	0.47616															
8699-2	SCT_0132	8699	2	.	.	.	.	.	.	2009/09/14	.	.	6.9	4.31	0.49792															
8700-2	SCT_0010	8700	2	.	.	.	.	.	.	2009/09/14	.	.	6.8	4.37	0.4032															
8701-2	SCT_0049	8701	2	.	.	.	.	.	.	2009/09/14	.	.	5.5	4.39	0.44352															
8702-2	SCT_0033	8702	2	.	.	.	.	.	.	2009/09/14	.	.	5.9	4.33	0.51392															
8703-2	SCT_0129	8703	2	.	.	.	.	.	.	2009/09/14	.	.	4.4	4.3	0.37632															
8704-2	SCT_0104	8704	2	.	.	.	.	.	.	2009/09/14	.	.	6.1	4.34	0.4352															
8705-2	SCT_0003	8705	2	.	.	.	.	.	.	2009/09/14	.	.	5.8	4.29	0.44864															
8706-2	SCT_0107	8706	2	.	.	.	.	.	.	2009/09/14	.	.	5.1	4.44	0.37248															
8707-2	SCT_0135	8707	2	.	.	.	.	.	.	2009/09/14	.	.	5.5	4.32	0.3584															
8708-2	SCT_0113	8708	2	.	.	.	.	.	.	2009/09/14	.	.	5.1	4.44	0.42816															
8709-2	SCT_0017	8709	2	.	.	.	.	.	.	2009/09/14	.	.	6.6	4.22	0.49024															
8710-2	SCT_0093	8710	2	.	.	.	.	.	.	2009/09/14	.	.	5.3	4.42	0.384															
8711-2	SCT_0087	8711	2	.	.	.	.	.	.	2009/09/14	.	.	5.1	4.25	0.45504															
8712-2	SCT_0110	8712	2	.	.	.	.	.	.	2009/09/14	.	.	7.1	4.39	0.45696															
8713-2	SCT_0097	8713	2	.	.	.	.	.	.	2009/09/14	.	.	5.1	4.21	0.42624															
8714-2	SCT_0072	8714	2	.	.	.	.	.	.	2009/09/14	.	.	6.1	4.32	0.50688															
8715-2	SCT_0076	8715	2	.	.	.	.	.	.	2009/09/14	.	.	5.9	4.37	0.43008															
8716-2	SCT_0100	8716	2	.	.	.	.	.	.	2009/09/14	.	.	6	4.44	0.31232															
8717-2	SCT_0013	8717	2	.	.	.	.	.	.	2009/09/16	.	.	6.8	4.49	0.43584															
8718-2	SCT_0008	8718	2	.	.	.	.	.	.	2009/09/16	.	.	6.4	4.3	0.64704															
8719-2	SCT_0121	8719	2	.	.	.	.	.	.	2009/09/16	.	.	6.3	4.32	0.48896															
8720-2	SCT_0095	8720	2	.	.	.	.	.	.	2009/09/16	.	.	6.1	4.21	0.4256															
8721-2	SCT_0015	8721	2	.	.	.	.	.	.	2009/09/16	.	.	7.7	4.03	0.6112															
8722-2	SCT_0030	8722	2	.	.	.	.	.	.	2009/09/16	.	.	5.7	4.11	0.43584															
8723-2	SCT_0043	8723	2	.	.	.	.	.	.	2009/09/16	.	.	7.5	4.27	0.54848															
8724-2	SCT_0048	8724	2	.	.	.	.	.	.	2009/09/16	.	.	5.8	4.13	0.55552															
8725-2	SCT_0106	8725	2	.	.	.	.	.	.	2009/09/16	.	.	5.9	4.08	0.43712															
8726-2	SCT_0074	8726	2	.	.	.	.	.	.	.	.	.	.	.	.															
8727-2	SCT_0094	8727	2	.	.	.	.	.	.	2009/09/16	.	.	5.9	4.26	0.44288															
8728-2	SCT_0071	8728	2	.	.	.	.	.	.	2009/09/16	.	.	6.3	4.22	0.50176															
8729-2	SCT_0081	8729	2	.	.	.	.	.	.	2009/09/16	.	.	5.5	4.26	0.35392															
8730-2	SCT_0103	8730	2	.	.	.	.	.	.	2009/09/16	.	.	6.1	4.14	0.52352															
8731-2	SCT_0478	8731	2	.	.	.	.	.	.	2009/09/16	.	.	5.4	4.19	0.52032															
8732-2	SCT_0078	8732	2	.	.	.	.	.	.	2009/09/16	.	.	5.7	4.22	0.4896															
8733-2	SCT_0021	8733	2	.	.	.	.	.	.	2009/09/16	.	.	6	4.24	0.37632															
8734-2	SCT_0020	8734	2	.	.	.	.	.	.	2009/09/16	.	.	5.6	4.35	0.3648															
8735-2	SCT_0082	8735	2	.	.	.	.	.	.	2009/09/16	.	.	5.8	4.1	0.4864															
8736-2	SCT_0038	8736	2	.	.	.	.	.	.	2009/09/16	.	.	5	4.18	0.3936															
8737-2	SCT_0007	8737	2	.	.	.	.	.	.	2009/09/16	.	.	8	4.16	0.55616															
8738-2	SCT_0018	8738	2	.	.	.	.	.	.	2009/09/16	.	.	6.3	4.2	0.44864															
8739-2	SCT_0032	8739	2	.	.	.	.	.	.	2009/09/16	.	.	4.9	4.11	0.38912															
8740-2	SCT_0027	8740	2	.	.	.	.	.	.	2009/09/16	.	.	5.8	4.21	0.51136															
8741-2	SCT_0122	8741	2	.	.	.	.	.	.	2009/09/16	.	.	4.8	4.23	0.3616															
8742-2	SCT_0062	8742	2	.	.	.	.	.	.	2009/09/16	.	.	6.6	4.1	0.576															
8743-2	SCT_0052	8743	2	.	.	.	.	.	.	2009/09/16	.	.	5.7	4.27	0.40384															
8744-2	SCT_0066	8744	2	.	.	.	.	.	.	2009/09/16	.	.	5.7	4.26	0.47808															
8745-2	SCT_0105	8745	2	.	.	.	.	.	.	2009/09/16	.	.	5.4	4.24	0.40256															
8746-2	SCT_0098	8746	2	.	.	.	.	.	.	2009/09/16	.	.	4.5	4.16	0.39744															
8747-2	SCT_0091	8747	2	.	.	.	.	.	.	2009/09/16	.	.	5.6	4.21	0.48064															
8748-2	SCT_0061	8748	2	.	.	.	.	.	.	2009/09/16	.	.	5.4	4.19	0.4544															
8749-2	SCT_0019	8749	2	.	.	.	.	.	.	2009/09/16	.	.	5.3	4.24	0.44416															
